rainfall_mm_past_24h,seismic_activity,joint_water_pressure_kPa,vibration_level,displacement_mm,risk_level
18.20515310726752,2.6554841470807884,58.491277967729744,0.6061917929429659,18.753698379421976,Medium
12.983724773300139,2.772130555957015,43.2353869592253,0.4259897941669357,14.439607012668183,Medium
0.0,0.05350553815428016,33.432220363878145,0.1096431575386363,4.2761090601255685,Low
20.04085830505176,1.0861433983419597,37.759810007113686,0.38710538004641626,7.582210854375002,Low
1.0137862307003527,2.905357834079876,29.783011066948106,0.6326664301516683,14.842074447553877,Medium
0.0,0.7194058083186816,36.654283238257364,0.2213923288668483,8.149937661794945,Low
16.845851182851284,2.138365075082544,44.31736838376564,0.46111795201904887,11.6040690098724,Low
0.0,3.6135871840966933,36.412309251456705,0.9443985839609412,16.39967388667943,Medium
6.4796859394283075,0.0,44.07485790253338,0.051530565842404036,5.3666767738877725,Low
1.3893572079023417,1.333505756617714,25.41543418695709,0.4018501793525499,6.598386064837266,Low
19.22094881783874,2.111862631549691,63.2949106318019,0.39322883994310265,14.79374698857789,Medium
7.026827092765817,0.0,29.707996157270294,0.018730623062295226,3.8008438096286716,Low
4.383980494393141,1.0903186527494777,33.850186518429375,0.30456927519766774,10.429483913571929,Low
11.559784820885886,3.1225814447981595,37.50486703439664,0.8920164593576801,13.73162234620981,Medium
0.0,0.8647664738957322,35.0111016633203,0.13998833652732368,6.77614408316102,Low
0.9754433436916077,0.0,29.895987254878627,0.052550517525684716,2.4283260299226312,Low
17.154011571891886,3.2340423361011283,38.013921465791526,0.7462004794865907,24.5312083191967,High
12.823400305827079,2.347952320132559,44.21147182365458,0.5352775673566336,12.913837314093506,Medium
9.530060210760698,1.685178874063221,45.05675411993606,0.3502767346058723,13.276940551335764,Medium
16.667401947953344,1.6470468701127357,43.91000782379881,0.3930412108766084,13.717293236005968,Medium
21.63446710749256,3.1016454718533337,43.51140759762018,0.47867894597527677,21.203717332028916,Medium
0.0,2.1543284374405673,26.722864228431625,0.3568932000633822,12.426272485641583,Medium
0.0,2.607596996337801,38.34334429250242,0.7338564835565247,11.01276642435133,Low
0.0,0.8799347626157078,32.25993582323723,0.2067691471349618,9.955820541703197,Low
14.984548935043602,0.0,51.470115029066505,0.06279978728921908,5.549065534716239,Low
9.810886882988036,2.5770009966268783,41.78645043830486,0.7812051958335728,21.57508454689005,Medium
12.84101437391994,3.195434751485257,49.76414991234764,0.6521966911319579,22.550259699824274,High
16.701751475947866,1.4841542663340077,55.61402827777737,0.41618862950219593,10.812674105012198,Low
17.315914531008065,2.92021880798448,52.91321733540579,0.7250429441547508,19.786516262319363,Medium
20.605629650344806,1.341297953453274,39.770610062100765,0.3864995549593512,11.108253848759666,Low
9.561278471261947,1.6569785255333704,41.449573794516425,0.32083557608180996,9.478389856113903,Low
0.0,4.0365582698511275,35.66218219887648,1.0476320728849275,17.698993273208686,Medium
14.328479576092457,1.3977076876957188,30.937727113566574,0.3581972798882178,12.795384847924772,Medium
0.0,1.3214717374688107,28.107185781368173,0.370300470402765,10.361261011987862,Low
13.319005368457105,0.0,30.684015924085298,0.02054107269984744,3.5146673256098726,Low
9.407681885413284,2.6649986149605724,36.83843205749751,0.8288065541480862,20.089989978649157,Medium
0.0,0.8576318236133582,29.651119983104113,0.1984771092048231,9.132788827443898,Low
0.0,1.9641517422670187,35.766958417292884,0.6317142851123104,14.730004350014912,Medium
15.476559211479133,1.3673433191938282,43.67325045153261,0.23818645106473713,11.615967165202626,Low
17.903957291755354,1.1985331804970207,44.697662931363524,0.19036755505185293,7.835387825603444,Low
11.05050860024265,1.622080881941208,41.34707198672375,0.4128377477866845,12.202872564706801,Medium
3.7013287407129805,1.7213335191166557,25.203412306813338,0.3129790867150281,9.63613854387187,Low
0.0,3.2924590116306867,36.103676438531096,0.9004001213929257,12.591572770271446,Medium
17.612984006054038,3.736753415263288,42.49142981381753,0.8542614112299509,20.207557800223682,Medium
0.0,2.6141851939436482,26.240196930365833,0.4380346154833448,10.699448972488467,Low
15.60228977673458,3.4157248909608375,52.520095374612396,0.5518790746991872,28.549374141759813,High
11.361586469589211,2.8768275910896275,47.07583178894558,0.48503174512415437,19.498126149793293,Medium
5.403398002450485,2.412650200710778,30.0304013160954,0.37149963371666683,11.318554945957882,Low
0.0,3.6527458522665333,39.30126583890336,0.9837806103913315,19.47495660839293,Medium
1.8863813711833894,0.08476329160664342,40.546415532413356,0.0855276887979126,3.9929849812216944,Low
11.757542333715373,0.8903977230614901,49.41711852619736,0.2223917012283973,8.409219007177303,Low
4.67915916705227,0.7142470355336468,26.32708004958454,0.07810107038179617,5.907219294303885,Low
1.5022700793268147,1.3849677329037113,31.10606896081846,0.2455084810997882,7.697750708738701,Low
11.265720190664773,2.6596112977794637,42.18930817626519,0.5072834743943685,15.154642473071332,Medium
11.190192292942287,0.33441613862392394,26.82272526473396,0.14866209924704432,5.5940372022786695,Low
0.0,2.423217609215249,26.392978075797206,0.32827455879642226,14.018718511994871,Medium
16.682415524362668,1.0161481462838857,57.711179709887425,0.2573634984103082,11.189679911250774,Low
16.30252934672089,1.325997323744413,41.179603992780144,0.3388996233986093,10.56280583998959,Low
9.174115617335312,2.0328238054890293,42.324239526460275,0.23547306038981816,8.896345123278383,Low
14.149851233875,3.944660129328633,43.252116412359236,0.49707334538483544,24.636770291207757,High
12.92357343522471,0.8543968438847893,36.659284610043684,0.29187820195187986,9.90892915728361,Low
9.442983337018998,1.670671156201482,38.25899035174722,0.3458831494480165,10.029363650474048,Low
13.377564349766248,0.3820279612394961,48.01946321115709,0.15801443476982194,7.984190469760425,Low
0.0,0.8420018575217294,22.37026920699641,0.197045856656483,7.721713340304851,Low
0.0,0.3702584326704401,36.55136880768544,0.07581337991722518,5.34201118090518,Low
0.0,2.090107177433956,32.496842718223554,0.2829812633708835,9.569444742923526,Low
1.1974035132236434,2.32317319761367,41.40527421232444,0.3332567745510907,15.088998764542556,Medium
6.907918368997199,2.6610947054254273,25.709922955847727,0.34976423730378037,18.583128467076907,Medium
6.4544535688982325,0.8010728356785392,41.52342629204877,0.2824822300048886,9.786937959047647,Low
14.030578416532286,2.429858643975292,45.473478878144505,0.3377797049172694,14.170335543001254,Medium
2.939438919811303,1.9200945736933506,29.768432175819168,0.5187120016033541,11.439982102458943,Low
19.76458650521048,1.699514484292791,46.15577205609648,0.23508845442409343,12.593500234853149,Medium
18.559551549616923,0.17133086455132274,54.31220360488241,0.03985630957515545,6.413184773426158,Low
14.606274360950222,1.971934852855044,52.32972616917999,0.3201793734072932,12.584051881909982,Medium
0.0,2.0128653284668583,26.120976939825812,0.4229529798881903,14.024640870064117,Medium
20.898215343982553,1.9054131679719493,35.4338748581614,0.5627143206432486,13.894158132791409,Medium
0.0,2.2905637120649445,39.43452344548922,0.5671085579293618,16.368460369409732,Medium
11.184659317019884,2.670837410485464,32.58615989890993,0.8008415099997221,14.030161916970581,Medium
15.72196313977657,0.35646754469387787,56.76429205639084,0.13824891433658953,5.68444362434257,Low
12.699230928824933,1.4943095524511398,51.802827126320636,0.48496266082241524,11.747429177568343,Low
13.169906139897124,2.4399605343451123,31.928128567006,0.7456405739997726,12.249739218771616,Medium
7.413863955399356,1.4275636375428706,26.931714697788763,0.4966609050649936,11.427100049924242,Low
0.0,3.012744819514558,32.12057354769936,0.5002008717297614,20.852547326410278,Medium
1.74992004969027,1.8905015488652097,40.03329516806859,0.4106073387750464,12.540196523431492,Medium
8.004610693286871,0.0,39.134322974006906,0.08628329821899054,3.851784455777079,Low
15.586558744112203,2.85782513000854,31.645234603389888,0.5431039841297547,16.89418515634405,Medium
21.35203908333857,1.6228894219911145,34.57563284397903,0.39402914941078726,10.625070860729586,Low
21.572636125891652,0.0,57.1877346974062,0.04002956426536154,4.804718699200216,Low
0.0,1.448356029088366,36.66092501165793,0.35837975438089753,10.282725281749736,Low
13.588338440534638,0.13654783752125477,51.56402168528042,0.06258281964811527,6.875173055917103,Low
4.160154555221672,2.746410129797445,42.34780786813809,0.8155560061670575,20.646980055838142,Medium
15.574901621295087,1.7278034602583723,60.08451351327962,0.3662194551796891,13.876292749868274,Medium
1.5827569559062518,0.5814699737770332,30.085814268255643,0.17183048885745775,4.697577808408958,Low
0.0,2.8209256619819145,21.10402430636691,0.8286470240215107,19.701764887402113,Medium
14.971338979193904,2.366058041344076,42.021765958194905,0.5446770034021854,11.920230783244683,Low
6.95094694657416,1.4696908737970873,32.01580160757196,0.41543336867572955,10.321879948480099,Low
1.1165699801637767,0.165941210390119,25.012190550410434,0.09617901327496049,3.127123131329755,Low
0.0,0.6863960505599045,39.212532956090214,0.2295582018638268,7.071491079480163,Low
6.951392159814212,0.6670507309205334,37.772335842809355,0.16671222231269112,6.126251287381633,Low
1.4135570368343966,2.737845163954154,40.76041241419262,0.4919759518921076,18.280346543543434,Medium
1.67525488486418,0.0,25.91709620900842,0.06777402670610844,3.361068215368926,Low
5.639397092868081,1.7130933896134688,39.001409541812116,0.5023579059248829,12.732246639254125,Medium
3.9875572177621876,1.4509452007385577,31.508657277709503,0.45477279590548203,9.700039527060138,Low
17.34432263827538,3.1110140734599208,51.75524754762103,0.6104634940317345,21.6993338791388,Medium
7.205722645341571,2.0745518609219156,31.10067696419169,0.46784543249738286,9.80808368630402,Low
18.02518558489225,2.465062110189679,45.38306471869814,0.7292786232984851,22.87585840971274,High
3.8941503512386224,1.0958074270126543,29.63193055607053,0.23418143903299432,6.074664871914271,Low
11.040493621787476,0.18478964921984842,43.678050436667576,0.11385461791078769,5.99880740467567,Low
15.412031791590083,1.353868721112629,35.02220382214458,0.2410794721750443,6.139502731346855,Low
14.604595126595148,2.7774356045039017,45.91500720419053,0.7492905396732649,24.76631433327684,High
0.0,2.7745026439100857,21.091019127907305,0.5688780989434822,12.705644633632991,Medium
20.716003883258203,1.2181638597306135,51.15983364420944,0.3454298708043498,7.762094246128316,Low
5.1189633086310735,0.6628084594881984,38.174604035654696,0.19955339402810504,9.658441087492488,Low
0.0,0.40984516447751784,29.919046660032205,0.061101996151047146,6.088528379355191,Low
19.801433121621955,1.5976836679514665,41.29066085528627,0.3861110503908756,11.420810193917852,Low
1.7448203493315175,1.950371227582383,32.043523860791375,0.5696466279619788,13.73467975510735,Medium
1.2518972088688853,3.67604756057899,23.83796903283368,0.6208056011825769,24.76844270902861,High
0.0,1.933302944498745,29.327127344644772,0.60068808844172,12.012808110103194,Medium
14.179675317651613,2.566481858702506,39.50507310965007,0.5936890647258624,11.772189449107398,Low
5.821303632475674,0.766448962315954,45.410886248753485,0.2229069365227014,9.169881302428973,Low
4.261373397317096,1.8279144357599952,36.96769485371624,0.47491223232591584,9.894846991874402,Low
10.277171864025743,1.9549251453535295,49.3407870785202,0.5284557757826573,11.440570739115483,Low
13.744596740434817,1.5926434855077172,41.564453971038624,0.35899828793501964,14.38154867509164,Medium
5.567692637174985,1.7459068715275556,38.93388844661833,0.33679126363882694,7.088386394841427,Low
6.735482582611822,1.9370311372308293,42.36634509031496,0.5762950379635454,13.0303479126657,Medium
13.74372842777791,2.3951211726717028,45.33588249376827,0.48856987512132655,18.842620222755965,Medium
21.18454065256374,3.283471956118287,66.71778997142108,0.956118219993011,18.844181467460096,High
15.114214694613176,0.0,54.78526222813769,0.09169031071078305,6.18907737538202,Low
17.537052816294143,3.2119726412098446,49.54103460907672,0.6898000668314901,15.755028015825488,Medium
0.0,0.0,36.397160859992425,0.06468648333378055,3.1091395865617946,Low
6.09849765021204,2.1727059561706548,34.78365811073905,0.45022318698880714,16.477733235010692,Medium
10.175597447738744,4.815322941069175,27.92716422691545,0.8037578598956953,23.304797937459426,High
0.0,1.7191542841196996,28.382289422570164,0.2607765895453586,10.055180496057076,Low
0.0,2.0064907690775518,39.26742370073916,0.5944840299735736,10.647966287954349,Low
18.966649156892885,1.3735137537543236,59.45459507747014,0.3713253487148763,12.923739405111451,Medium
22.148492367570846,2.6355485988077514,68.4676365119459,0.4991386337629686,21.300225131807046,Medium
0.0,2.241707340671943,23.238939748764583,0.5414908038096642,17.908054478661295,Medium
1.0171874962749625,0.9012618955509357,24.86805671947669,0.2580191065832864,6.833341268307802,Low
3.3508093452593046,1.6264400451595087,30.246212874281312,0.22618067220644456,9.456358938213286,Low
8.609880736449355,0.3301129853606348,33.199759979724064,0.059098319289112695,5.2105448530792735,Low
0.0,1.6205162117610326,22.64987237917292,0.22352389073336934,9.456869998880515,Low
19.50288429866013,1.2326435387289414,62.647994345845035,0.190609156162029,9.463246809503623,Low
0.5184760230062292,1.9503580328331838,28.201945406371777,0.5739894139861156,10.013092099141264,Low
7.073756845922424,0.8575381812079363,31.760654409582695,0.1902297620992478,7.147196549664313,Low
0.0,1.497233012903114,24.984836545390063,0.38483512312989776,9.68298327382908,Low
20.866480995528722,1.7854022767314337,33.916072327471525,0.5112151093770597,13.485443756372328,Medium
0.0,1.8753177096458913,27.388809976567174,0.4007543485865114,14.658393588817056,Medium
20.429477744510788,2.1281915312981274,34.61706663309551,0.5927583926646363,12.896827823966543,Medium
21.78016311095281,1.5492160875814018,46.21824621955979,0.4440920020494612,17.27288650415915,Medium
11.13500065837307,0.7584112779684637,42.46625345955843,0.12607041508701583,5.669854026633165,Low
5.248748020275787,1.880037258006331,41.414805530845214,0.6313129242930512,12.133872316899861,Medium
4.339524810803599,1.5431608321747292,37.266846212563784,0.41021224093884495,9.6322537729634,Low
4.993382501762827,3.0969501252183207,32.768612275748985,0.47522593331091706,20.032598780650847,Medium
15.872490090732864,3.259746827150072,47.31011830130097,0.9001279170838702,21.150107081729487,Medium
0.9059843099552164,0.0026446931331975954,24.698439105650134,0.05174205110193136,2.997468202059395,Low
0.0,2.57085666942317,25.17679289866411,0.41338922291277375,18.664677574396052,Medium
13.62240190938256,2.8298289124035954,52.900303849081496,0.8038630516261559,20.63513020753757,High
14.382080086917906,0.03653377871912844,42.75926371293384,0.06180600217762395,3.797153304731184,Low
14.901889504823103,2.5222074802687424,45.74168681297821,0.5113574480325018,18.899532144874193,Medium
8.330123302784443,2.930803308893335,51.180868449867454,0.8301365233455741,23.821702912020697,High
18.05316550719703,0.5480300030058807,44.81179105456016,0.1276162895721471,9.608194013018668,Low
11.953190765076233,1.468946082059607,53.13219801754506,0.359652636240143,10.707407441533368,Low
2.3624301122109954,2.0146254444277796,32.524442950257324,0.696004213269132,9.630527257504554,Low
17.855024478308533,2.5105689299034317,53.44306885630887,0.6351117840619578,18.161819651706665,Medium
21.348718412458265,0.4979463960344346,47.55789568239895,0.1568387594648441,9.12878593521738,Low
1.3448134112528343,3.267835541583751,32.959196013723215,0.9251568276981971,16.436357984894652,Medium
0.0,0.0,33.02710196391956,0.05396608355871311,3.8577425656682673,Low
0.0,3.483104586120375,39.550231594228066,0.6565666000886297,20.53986379053079,Medium
3.280945025754299,2.484501762676761,28.233023643806952,0.42088208077346856,15.384667609301651,Medium
19.436680430336445,0.9713348584125027,54.56970638982766,0.18726642456339437,7.894705429729818,Low
0.0,2.8900717145540122,37.7337052188944,0.9393850459664869,21.078274530176486,Medium
0.0,0.42130983875842243,28.827013291646438,0.16113042684864795,6.525833965624999,Low
15.030276397434278,1.9224649200648167,34.549637491702256,0.31820608681467977,8.00047341345166,Low
0.0,2.0819990748995205,39.60100208196953,0.24154016411436752,11.653191830898312,Low
0.0,2.078939197037116,38.12886418309709,0.6021176923703233,12.591504207200446,Medium
4.943758860340287,0.6899545036556853,33.998721779884,0.18178043177364003,7.599972037470431,Low
1.0606042663231525,1.1336131758762962,25.753919507866897,0.24934893557416904,9.182966964443956,Low
5.391958427122766,1.9377107467399328,37.22750052500613,0.31551267968440017,11.7755834179733,Low
7.737936851915515,0.8358099228791012,42.515826195265944,0.19176027812427549,10.029866596490505,Low
18.662454806518326,2.1245366557416934,53.41809211412046,0.25782798452609995,10.543375965335553,Low
8.207195734411638,0.9812056756070805,46.212713223924624,0.20396351654777417,10.485139378771212,Low
16.903527933949583,3.0651312768847014,50.63534877416805,0.8907795079791794,24.222522119629392,High
9.84350710101892,3.7915885198405794,36.676540678554986,0.47397167323727873,27.020287909860762,High
17.5810501886631,1.39003350001134,41.74062570525213,0.49446608880475434,13.301533068236758,Medium
21.86848384978969,2.962180909675788,37.123787827916075,0.7765972785212907,13.488363083904204,Medium
5.3724509004897945,1.4999792788405428,43.88130325040061,0.2755595119956412,12.762032796015411,Medium
19.316452107990823,0.5650918657199893,54.51910752117726,0.15620011029219164,7.493507122253378,Low
0.0,1.224451079324867,24.162996663303737,0.24898578680025446,11.087924876855775,Low
18.307391459585865,1.8845513909966805,46.970558745422636,0.32566965761480327,14.887443997183588,Medium
14.595524210798835,0.0,41.79024281057051,0.038608821901243366,5.917393837200468,Low
9.496468962940963,2.5818334949365194,37.99707038694864,0.5262187046233616,14.46222737312646,Medium
5.108878643496103,1.8851337965145145,39.95222200808055,0.6209562309457449,12.558361397276117,Medium
1.5687890474180963,3.065833522283724,25.06638076370449,0.383227610202956,14.850229141926345,Medium
11.99561136392006,2.559215232474312,32.509157858994854,0.37287935829980773,14.932036646302912,Medium
22.183304517401787,1.9289360274899012,45.91551456261963,0.6523566275463497,13.723514567872687,Medium
16.532136432318218,1.3146736315736867,48.265536001641124,0.31446031954667397,12.415548888038686,Medium
7.332540127337972,3.740174537006329,37.091839623626065,0.9166886404568123,17.426776396502557,Medium
18.52938752194287,4.575501345016525,59.149972720628305,1.2606710253515683,20.492128314754897,High
17.225241603951506,1.3362155705946828,48.410956611963464,0.21807280630114018,12.341325360721342,Medium
0.0,3.119734448250321,32.012256583904666,0.9353149881872302,18.780026756860124,Medium
0.32048777139085693,0.8616233870519059,34.576132502210285,0.20284025238132353,7.98621647317112,Low
2.646843103160471,1.0153411912900747,36.82877454152434,0.23998711671057046,9.310994823114084,Low
0.0,1.275412625052585,24.13962519420905,0.24270497333458255,7.147006447276645,Low
18.739011990829127,2.6580392180955577,50.40624008133506,0.8007857146884431,14.366050229328575,Medium
0.0,0.3863038469897837,36.84835177274264,0.09493383221325147,5.083767901531595,Low
6.388377548771016,3.7751653647702983,34.02721492851318,0.5502054402047813,25.06947570939129,High
17.76017571109535,2.984920904082418,58.568741646815155,0.7461215390738263,21.227141001138783,Medium
21.005319325657453,2.6281287220146163,55.43672022164158,0.6730434199509427,16.64336412470051,Medium
17.452674552266238,1.3947452167820147,49.56668201784759,0.2478588329947301,10.854408038230432,Low
0.0,2.844990326035707,37.31964894806623,0.39459997397487695,22.005167050736596,High
5.435838247432422,0.0,40.799582476692535,0.006832679219593352,2.8152026474568035,Low
11.776753275733839,2.3433040956658355,52.250666454614056,0.5630179118508462,15.845169798262129,Medium
5.230665632489127,1.980802553064329,35.81139610661067,0.5800804174857676,12.635083004005416,Medium
18.09945581016773,0.0,44.21096649279564,0.049957687109504524,2.6779674322073097,Low
8.667928181197315,2.2985711268864004,38.68130841446873,0.38759808471710633,17.71479896447326,Medium
18.674817660666186,2.536949918370555,50.26846414719127,0.3362929359620522,14.138754667442685,Medium
8.548046482813046,0.0,30.985988884249018,0.04115448752202187,4.741426661891015,Low
18.460946676477565,0.24188884611284434,40.571885364347665,0.07598748548882046,4.957521466286775,Low
7.466319059701419,4.439316288927713,34.69740780487443,1.0889293378854503,26.716761060791654,High
0.0,1.5334834439664573,34.88845513011843,0.4125432878518492,10.215114467544264,Low
13.786940593275528,3.033663142961072,45.76648862101205,0.3856804035517115,22.197615759122165,High
1.5744425542701783,3.2288395145984836,29.082387304516935,0.6348076983267998,20.38069043259535,Medium
21.239838184666404,2.282670274393437,38.07326278440169,0.30500602363498125,15.66129896105872,Medium
12.84876960917319,3.087390777647167,48.718436270122325,0.48617971536773746,23.778504420832817,High
0.0,0.0,27.640792592675616,0.09535928030534102,3.470447612993463,Low
18.802424953086028,1.4764499672974338,41.4210774075936,0.4044171640925465,9.214809681842503,Low
19.393085149688936,0.0,41.31232367134328,0.0907081527802424,4.378776827310114,Low
0.0,0.0,21.0124312392084,0.06865703683951903,2.9317591945935697,Low
20.770676097777475,1.0691413381030794,48.87428390145912,0.34065242453562433,11.912188594074564,Low
1.450125960113166,0.9150281653655788,25.347562022381922,0.21541352127729896,7.660561262132506,Low
2.536257746427273,1.8275391056602248,26.196051551948536,0.3386030180447565,13.883906437567187,Medium
13.368056352323459,1.7474151921827934,43.093411903287745,0.5496119313742992,14.12957893788315,Medium
7.931075304176274,1.9467449872293616,44.753926812375596,0.4129016313581324,14.887426093285523,Medium
10.398643722638054,1.999635923908405,34.86962004190756,0.539915960386596,17.658776290368944,Medium
7.34897448089653,2.2038977229495282,44.46983497615447,0.5865177702586495,12.845603911558872,Medium
9.065846976366558,0.535896616111347,50.073596995653524,0.14886389422045593,5.910164144233253,Low
18.427278176077106,0.8383293182789123,49.94369813539585,0.21454883815397413,9.287169262915663,Low
13.293866876736423,1.726464533931729,46.48559178296297,0.46284181844625616,15.97741772784872,Medium
22.34051790395036,1.7465212151882759,52.07794376929618,0.26264393640304234,14.538019914360804,Medium
17.62609403118957,0.3772482948900384,50.9758373771965,0.13077297528735482,6.546397587332947,Low
6.130124091880917,3.1704288982440083,35.46680238502153,0.4446369396536517,17.684843641278263,Medium
5.921330637077995,2.7098337537217247,27.998467841241105,0.8685639758938917,21.755520682637894,Medium
7.524121250620959,0.6641345270826897,31.493105238679725,0.21358080798627604,6.380462554073737,Low
18.889012366509434,1.5050641363638864,44.75630094223035,0.3469235677769555,11.525173407554309,Low
0.6112433745726693,4.368502560713955,28.100961994316787,0.8854687304164612,24.07448627804044,High
5.156060646716172,1.9813899446258472,31.60821803360546,0.5882229510940242,11.541774948880331,Low
20.27017261571158,2.2849285120711595,49.963159377102336,0.5787961445657521,20.991749464834495,Medium
14.333680168264843,0.9879067900830791,50.09116505606853,0.2859813451954524,10.374081601283796,Low
0.0,1.3698311551410365,25.909381622263638,0.28959850255520725,10.356960167606985,Low
4.908847288409799,3.7252812662844423,40.961031572615795,0.6089232480392458,20.482684247159,Medium
0.0,1.9203454890189726,20.09916812994095,0.3403706236393843,14.57003726095287,Medium
20.02016818540584,1.682503901662093,31.601374036780392,0.48310784662884954,13.80555009813909,Medium
5.737336437551382,1.7839412035484319,32.514031539563845,0.35734031931910704,10.79837642728697,Low
9.419432020914321,5.060305577759622,43.7992602795769,0.8484805137590695,24.272935587400628,High
18.694944545274303,1.8254698206234354,61.08526612585645,0.2890960505687563,17.948186654152593,Medium
0.0,0.7024013824437265,32.64518962436229,0.1926336280975135,6.380828520733918,Low
0.0,0.9279820149989472,21.60589735221538,0.27578151659181377,8.350130451242038,Low
11.6121194736505,2.7820751613737356,52.153704572965054,0.5987242974717729,23.35317716211355,High
20.418698682035878,0.0,61.2755952758709,0.027049632821767103,3.6677744039462414,Low
0.0,2.3558035979502163,35.79507966518298,0.5420630106851405,14.694693794737724,Medium
3.5094558093844035,0.8395878280957634,31.202482260706645,0.1743464922410114,7.495203987201835,Low
15.87560424945297,0.0,51.3399243872919,0.016095521753209285,4.955621059281862,Low
12.081538918554479,0.5087489039414372,40.948568171733086,0.1479313126169904,7.697532112139978,Low
19.142721221332373,1.8096238060415417,52.981594746316205,0.34033945867590853,11.558380357662191,Low
0.0,3.575314122990201,21.85438209245452,0.5944215855930723,15.424668520347263,Medium
0.0,2.9532347382609476,29.329635590064992,0.781821874096971,18.039546698184907,Medium
6.5698002318776165,1.3949058754620092,37.39986615946583,0.26604363988033103,11.896514775749868,Low
14.668766944567299,3.0292232177863427,37.71888156320574,0.9025919718732454,22.72369676981395,High
0.8988848753529296,1.3134537214960595,28.718301128873616,0.320717980423579,9.808333146847726,Low
13.654621037200656,0.0,54.281262636002424,0.08910933980462897,5.322424524206182,Low
16.066885837796324,1.801301440146859,42.517234304267944,0.43332556462337796,13.10244312855408,Medium
8.260004804925893,0.0,41.388297624283254,0.03112528776443222,2.8578476007564957,Low
4.8251997978719405,2.7958278742242255,25.822335537275595,0.7647842819635874,18.71203622040828,Medium
12.042927155919408,2.8145117416025056,46.31093035558847,0.4381556165661358,12.17476215434738,Medium
18.663474019358482,0.637986459944798,47.558331504048944,0.2438661501762982,7.822109109530555,Low
7.2474608258449775,1.9620505446817569,33.46169467699127,0.31929361617832835,12.465818808859309,Medium
0.0,1.9497231985757837,31.807179170633127,0.33978168817473114,13.076401642902145,Medium
0.0,2.899828913921165,21.377335734411222,0.6249459201970264,12.766816494362327,Medium
21.260560225333283,0.16662441809794304,36.980239857220624,0.07692337718825204,3.6750921502309044,Low
8.047802913126135,2.5480475668423597,36.56182005770707,0.5755742026396388,15.565527254054858,Medium
0.08073497349763271,0.0740544800275158,37.91574330653858,0.07409600878309958,3.499671376992098,Low
